node,quantity,mc,model,unit,verdict,note,model_sha,n_atoms,seed,written,status
w68.0_m1.00_r0.940_T130_P270,depletion_widening_rel_4207,0.00363844,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:27:23,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P270,depletion_widening_rel_4192,0.00402605,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:27:23,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P270,depletion_widening_rel_4154,0.00555112,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:27:23,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P270,depletion_widening_rel_4121,0.00592648,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:27:23,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P270,depletion_fwhm_rel_4207,0.0396585,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:27:23,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P270,depletion_fwhm_rel_4192,0.0428992,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:27:23,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P270,depletion_fwhm_rel_4154,0.0549255,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:27:23,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P270,depletion_fwhm_rel_4121,0.0577373,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:27:23,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P270,shares_shift_abs,0.000915348,,,PASS,the largest move of a line's share from the thermal law to the depleted one: the physical shift,246d8f5462db44d2,100000,0,2026-09-18T19:27:23,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P270,cycles_on_axis,0.0974109,,,PASS,excitation cycles on the central chord at the mean transverse speed,246d8f5462db44d2,100000,0,2026-09-18T19:27:23,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P270,cycles_mean_over_chords,0.0145293,,,PASS,the flux-weighted mean over every chord,246d8f5462db44d2,100000,0,2026-09-18T19:27:23,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P75,transit_fwhm_rel,0.894595,0.893447,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:37:47,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P75,transit_shape_rel,1.00012,1,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:37:47,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P75,ramp_k2_rel,0.0538071,0.0538195,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:37:47,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P75,ramp_k3_rel,-0.00691355,-0.00698119,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:37:47,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P75,amplitude_power_law_abs,1.99454,1.99432,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:37:47,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P75,shares_abs,2.40723e-05,0,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:37:47,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P75,depleted_line_abs,1.1233e-05,0,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:37:47,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P75,depletion_widening_rel_4207,0.000303761,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:37:47,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P75,depletion_widening_rel_4192,0.000337094,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:37:47,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P75,depletion_widening_rel_4154,0.000469967,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:37:47,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P75,depletion_widening_rel_4121,0.000503082,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:37:47,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P75,depletion_fwhm_rel_4207,0.00531517,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:37:47,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P75,depletion_fwhm_rel_4192,0.00579534,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:37:47,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P75,depletion_fwhm_rel_4154,0.00762859,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:37:47,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P75,depletion_fwhm_rel_4121,0.00806877,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:37:47,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P75,shares_shift_abs,7.6028e-05,,,PASS,the largest move of a line's share from the thermal law to the depleted one: the physical shift,246d8f5462db44d2,100000,0,2026-09-18T19:37:47,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P75,cycles_on_axis,0.00775235,,,PASS,excitation cycles on the central chord at the mean transverse speed,246d8f5462db44d2,100000,0,2026-09-18T19:37:47,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P75,cycles_mean_over_chords,0.00114594,,,PASS,the flux-weighted mean over every chord,246d8f5462db44d2,100000,0,2026-09-18T19:37:47,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P90,transit_fwhm_rel,0.894595,0.893447,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:37:04,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P90,transit_shape_rel,1.00012,1,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:37:04,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P90,ramp_k2_rel,0.0538154,0.0538283,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:37:04,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P90,ramp_k3_rel,-0.00690872,-0.00697624,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:37:04,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P90,amplitude_power_law_abs,1.99216,1.99183,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:37:04,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P90,shares_abs,3.48508e-05,0,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:37:04,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P90,depleted_line_abs,1.64708e-05,0,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:37:04,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P90,depletion_widening_rel_4207,0.00043504,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:37:04,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P90,depletion_widening_rel_4192,0.000482724,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:37:04,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P90,depletion_widening_rel_4154,0.000672681,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:37:04,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P90,depletion_widening_rel_4121,0.000719994,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:37:04,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P90,depletion_fwhm_rel_4207,0.00715771,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:37:04,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P90,depletion_fwhm_rel_4192,0.00779886,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:37:04,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P90,depletion_fwhm_rel_4154,0.0102417,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:37:04,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P90,depletion_fwhm_rel_4121,0.010827,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:37:04,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P90,shares_shift_abs,0.000109097,,,PASS,the largest move of a line's share from the thermal law to the depleted one: the physical shift,246d8f5462db44d2,100000,0,2026-09-18T19:37:04,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P90,cycles_on_axis,0.0111504,,,PASS,excitation cycles on the central chord at the mean transverse speed,246d8f5462db44d2,100000,0,2026-09-18T19:37:04,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P90,cycles_mean_over_chords,0.00164879,,,PASS,the flux-weighted mean over every chord,246d8f5462db44d2,100000,0,2026-09-18T19:37:04,DIAGNOSTIC
w68.0_m1.00_r0.940_T70_P225,transit_fwhm_rel,0.825335,0.824285,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:28:29,DIAGNOSTIC
w68.0_m1.00_r0.940_T70_P225,transit_shape_rel,1.00012,1,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:28:29,DIAGNOSTIC
w68.0_m1.00_r0.940_T70_P225,ramp_k2_rel,0.0539552,0.0539766,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:28:29,DIAGNOSTIC
w68.0_m1.00_r0.940_T70_P225,ramp_k3_rel,-0.00682649,-0.00689186,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:28:29,DIAGNOSTIC
w68.0_m1.00_r0.940_T70_P225,amplitude_power_law_abs,1.95141,1.94902,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:28:29,DIAGNOSTIC
w68.0_m1.00_r0.940_T70_P225,shares_abs,0.000250319,0,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:28:29,DIAGNOSTIC
w68.0_m1.00_r0.940_T70_P225,depleted_line_abs,0.000116777,0,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:28:29,DIAGNOSTIC
w68.0_m1.00_r0.940_T70_P225,depletion_widening_rel_4207,0.0027462,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:28:29,DIAGNOSTIC
w68.0_m1.00_r0.940_T70_P225,depletion_widening_rel_4192,0.00304088,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:28:29,DIAGNOSTIC
w68.0_m1.00_r0.940_T70_P225,depletion_widening_rel_4154,0.00420364,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:28:29,DIAGNOSTIC
w68.0_m1.00_r0.940_T70_P225,depletion_widening_rel_4121,0.00449061,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:28:29,DIAGNOSTIC
w68.0_m1.00_r0.940_T70_P225,depletion_fwhm_rel_4207,0.0321964,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:28:29,DIAGNOSTIC
w68.0_m1.00_r0.940_T70_P225,depletion_fwhm_rel_4192,0.0348924,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:28:29,DIAGNOSTIC
w68.0_m1.00_r0.940_T70_P225,depletion_fwhm_rel_4154,0.0448932,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:28:29,DIAGNOSTIC
w68.0_m1.00_r0.940_T70_P225,depletion_fwhm_rel_4121,0.0472305,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:28:29,DIAGNOSTIC
w68.0_m1.00_r0.940_T70_P225,shares_shift_abs,0.00070221,,,PASS,the largest move of a line's share from the thermal law to the depleted one: the physical shift,246d8f5462db44d2,100000,0,2026-09-18T19:28:29,DIAGNOSTIC
w68.0_m1.00_r0.940_T70_P225,cycles_on_axis,0.0740668,,,PASS,excitation cycles on the central chord at the mean transverse speed,246d8f5462db44d2,100000,0,2026-09-18T19:28:29,DIAGNOSTIC
w68.0_m1.00_r0.940_T70_P225,cycles_mean_over_chords,0.0110151,,,PASS,the flux-weighted mean over every chord,246d8f5462db44d2,100000,0,2026-09-18T19:28:29,DIAGNOSTIC
w68.0_m1.00_r0.940_T90_P225,transit_fwhm_rel,0.849046,0.847966,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:28:35,DIAGNOSTIC
w68.0_m1.00_r0.940_T90_P225,transit_shape_rel,1.00012,1,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:28:35,DIAGNOSTIC
w68.0_m1.00_r0.940_T90_P225,ramp_k2_rel,0.0539552,0.0539766,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:28:35,DIAGNOSTIC
w68.0_m1.00_r0.940_T90_P225,ramp_k3_rel,-0.00682649,-0.00689186,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:28:35,DIAGNOSTIC
w68.0_m1.00_r0.940_T90_P225,amplitude_power_law_abs,1.95187,1.94952,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:28:35,DIAGNOSTIC
w68.0_m1.00_r0.940_T90_P225,shares_abs,0.000242817,0,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:28:35,DIAGNOSTIC
w68.0_m1.00_r0.940_T90_P225,depleted_line_abs,0.000110396,0,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:28:35,DIAGNOSTIC
w68.0_m1.00_r0.940_T90_P225,depletion_widening_rel_4207,0.00268687,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:28:35,DIAGNOSTIC
w68.0_m1.00_r0.940_T90_P225,depletion_widening_rel_4192,0.00297533,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:28:35,DIAGNOSTIC
w68.0_m1.00_r0.940_T90_P225,depletion_widening_rel_4154,0.00411383,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:28:35,DIAGNOSTIC
w68.0_m1.00_r0.940_T90_P225,depletion_widening_rel_4121,0.00439487,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:28:35,DIAGNOSTIC
w68.0_m1.00_r0.940_T90_P225,depletion_fwhm_rel_4207,0.0315099,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:28:35,DIAGNOSTIC
w68.0_m1.00_r0.940_T90_P225,depletion_fwhm_rel_4192,0.0341485,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:28:35,DIAGNOSTIC
w68.0_m1.00_r0.940_T90_P225,depletion_fwhm_rel_4154,0.0439635,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:28:35,DIAGNOSTIC
w68.0_m1.00_r0.940_T90_P225,depletion_fwhm_rel_4121,0.0462584,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:28:35,DIAGNOSTIC
w68.0_m1.00_r0.940_T90_P225,shares_shift_abs,0.000683228,,,PASS,the largest move of a line's share from the thermal law to the depleted one: the physical shift,246d8f5462db44d2,100000,0,2026-09-18T19:28:35,DIAGNOSTIC
w68.0_m1.00_r0.940_T90_P225,cycles_on_axis,0.0719983,,,PASS,excitation cycles on the central chord at the mean transverse speed,246d8f5462db44d2,100000,0,2026-09-18T19:28:35,DIAGNOSTIC
w68.0_m1.00_r0.940_T90_P225,cycles_mean_over_chords,0.0107075,,,PASS,the flux-weighted mean over every chord,246d8f5462db44d2,100000,0,2026-09-18T19:28:35,DIAGNOSTIC
w70.0_m1.00_r0.940_T110_P225,transit_fwhm_rel,0.84798,0.846891,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:29:06,DIAGNOSTIC
w70.0_m1.00_r0.940_T110_P225,transit_shape_rel,1.00012,1,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:29:06,DIAGNOSTIC
w70.0_m1.00_r0.940_T110_P225,ramp_k2_rel,0.0541104,0.0541306,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:29:06,DIAGNOSTIC
w70.0_m1.00_r0.940_T110_P225,ramp_k3_rel,-0.00688277,-0.0069493,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:29:06,DIAGNOSTIC
w70.0_m1.00_r0.940_T110_P225,amplitude_power_law_abs,1.95678,1.95484,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:29:06,DIAGNOSTIC
w70.0_m1.00_r0.940_T110_P225,shares_abs,0.000214112,0,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:29:06,DIAGNOSTIC
w70.0_m1.00_r0.940_T110_P225,depleted_line_abs,0.000100253,0,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:29:06,DIAGNOSTIC
w70.0_m1.00_r0.940_T110_P225,depletion_widening_rel_4207,0.00241723,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:29:06,DIAGNOSTIC
w70.0_m1.00_r0.940_T110_P225,depletion_widening_rel_4192,0.00267735,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:29:06,DIAGNOSTIC
