case,quantity,value,err,unit,basis,note,status
P_4207_175mW_130C,mu2@13,15.2344,,MHz^2,"estimator on the archive grid against the direct truncated moment 15.2334 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 6.19e-05. the bare model's truncated moment is 16.061, so the strip baseline's bias at this window is -0.8266 (-5.15 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_175mW_130C,mu3@13,-0.058267,,MHz^3,"estimator on the archive grid against the direct truncated moment -0.0583601 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.57e-06. the bare model's truncated moment is -0.000529344, so the strip baseline's bias at this window is -0.05774 (-0.000971 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_175mW_130C,mu4@13,971.148,,MHz^4,"estimator on the archive grid against the direct truncated moment 971.055 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 3.99e-04. the bare model's truncated moment is 1066.52, so the strip baseline's bias at this window is -95.38 (-8.94 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_175mW_130C,mu5@13,-8.32981,,MHz^5,"estimator on the archive grid against the direct truncated moment -8.34273 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.43e-05. the bare model's truncated moment is -0.0374796, so the strip baseline's bias at this window is -8.292 (-0.00916 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_175mW_130C,mu6@13,96539.4,,MHz^6,"estimator on the archive grid against the direct truncated moment 96528.4 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 3.12e-03. the bare model's truncated moment is 108469, so the strip baseline's bias at this window is -1.193e+04 (-11 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz. REFUSED from the vector: unresolved at the archive's sampling",DIAGNOSTIC
P_4207_175mW_130C,mu7@13,-1151.42,,MHz^7,"estimator on the archive grid against the direct truncated moment -1153.15 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.25e-04. the bare model's truncated moment is -3.46984, so the strip baseline's bias at this window is -1148 (-0.0832 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_175mW_130C,mu2@21,22.5707,,MHz^2,"estimator on the archive grid against the direct truncated moment 22.5672 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.57e-04. the bare model's truncated moment is 26.4508, so the strip baseline's bias at this window is -3.88 (-14.7 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_175mW_130C,mu3@21,-0.728167,,MHz^3,"estimator on the archive grid against the direct truncated moment -0.72939 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.14e-05. the bare model's truncated moment is -0.000624079, so the strip baseline's bias at this window is -0.7275 (-0.00679 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_175mW_130C,mu4@21,3155.86,,MHz^4,"estimator on the archive grid against the direct truncated moment 3154.9 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.89e-03. the bare model's truncated moment is 4270.41, so the strip baseline's bias at this window is -1115 (-26.1 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz. REFUSED from the vector: unresolved at the archive's sampling",DIAGNOSTIC
P_4207_175mW_130C,mu5@21,-256.163,,MHz^5,"estimator on the archive grid against the direct truncated moment -256.595 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.78e-04. the bare model's truncated moment is -0.0714206, so the strip baseline's bias at this window is -256.1 (-0.106 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_175mW_130C,mu6@21,769344,,MHz^6,"estimator on the archive grid against the direct truncated moment 769039 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 2.66e-02. the bare model's truncated moment is 1.12744e+06, so the strip baseline's bias at this window is -3.581e+05 (-31.8 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz. REFUSED from the vector: unresolved at the archive's sampling",DIAGNOSTIC
P_4207_175mW_130C,mu7@21,-90365.1,,MHz^7,"estimator on the archive grid against the direct truncated moment -90517.8 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 2.80e-03. the bare model's truncated moment is -14.2558, so the strip baseline's bias at this window is -9.035e+04 (-1.65 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz. REFUSED from the vector: unresolved at the archive's sampling",DIAGNOSTIC
P_4207_225mW_130C,mu2@0.5,0.0827022,,MHz^2,"estimator on the archive grid against the direct truncated moment 0.0827039 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 2.07e-05. the bare model's truncated moment is 0.0827077, so the strip baseline's bias at this window is -5.457e-06 (-0.0066 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_225mW_130C,mu3@0.5,-2.4115e-09,,MHz^3,"estimator on the archive grid against the direct truncated moment 2.89555e-06 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.22e-04. the bare model's truncated moment is 2.92366e-06, so the strip baseline's bias at this window is -2.926e-06 (-0.000123 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_225mW_130C,mu4@0.5,0.012365,,MHz^4,"estimator on the archive grid against the direct truncated moment 0.0123659 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.31e-04. the bare model's truncated moment is 0.0123667, so the strip baseline's bias at this window is -1.692e-06 (-0.0137 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_225mW_130C,mu5@0.5,-1.60497e-10,,MHz^5,"estimator on the archive grid against the direct truncated moment 6.12213e-07 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 3.11e-04. the bare model's truncated moment is 6.18376e-07, so the strip baseline's bias at this window is -6.185e-07 (-0.000314 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_225mW_130C,mu6@0.5,0.00220406,,MHz^6,"estimator on the archive grid against the direct truncated moment 0.0022044 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 6.05e-04. the bare model's truncated moment is 0.00220457, so the strip baseline's bias at this window is -5.055e-07 (-0.0229 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_225mW_130C,mu7@0.5,7.94814e-11,,MHz^7,"estimator on the archive grid against the direct truncated moment 1.4474e-07 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 8.89e-04. the bare model's truncated moment is 1.46242e-07, so the strip baseline's bias at this window is -1.462e-07 (-0.000898 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_225mW_130C,mu2@1,0.323605,,MHz^2,"estimator on the archive grid against the direct truncated moment 0.323606 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 3.24e-06. the bare model's truncated moment is 0.323665, so the strip baseline's bias at this window is -6.073e-05 (-0.0188 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_225mW_130C,mu3@1,-4.49699e-07,,MHz^3,"estimator on the archive grid against the direct truncated moment -3.37255e-07 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 6.11e-07. the bare model's truncated moment is -2.56581e-07, so the strip baseline's bias at this window is -1.931e-07 (-1.05e-06 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_225mW_130C,mu4@1,0.191725,,MHz^4,"estimator on the archive grid against the direct truncated moment 0.191729 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 3.52e-05. the bare model's truncated moment is 0.191779, so the strip baseline's bias at this window is -5.446e-05 (-0.0284 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_225mW_130C,mu5@1,-4.88455e-07,,MHz^5,"estimator on the archive grid against the direct truncated moment -8.36036e-07 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 5.83e-06. the bare model's truncated moment is -7.28391e-07, so the strip baseline's bias at this window is +2.399e-07 (+4.03e-06 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_225mW_130C,mu6@1,0.135995,,MHz^6,"estimator on the archive grid against the direct truncated moment 0.136001 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.86e-04. the bare model's truncated moment is 0.136043, so the strip baseline's bias at this window is -4.845e-05 (-0.0356 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_225mW_130C,mu7@1,-4.58531e-07,,MHz^7,"estimator on the archive grid against the direct truncated moment -1.18364e-06 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 3.76e-05. the bare model's truncated moment is -1.05218e-06, so the strip baseline's bias at this window is +5.936e-07 (+3.08e-05 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_225mW_130C,mu2@2,1.19661,,MHz^2,"estimator on the archive grid against the direct truncated moment 1.19659 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.10e-05. the bare model's truncated moment is 1.19751, so the strip baseline's bias at this window is -0.0009085 (-0.0759 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_225mW_130C,mu3@2,-1.58627e-05,,MHz^3,"estimator on the archive grid against the direct truncated moment -1.75579e-05 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.30e-06. the bare model's truncated moment is -1.5689e-05, so the strip baseline's bias at this window is -1.737e-07 (-1.33e-07 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_225mW_130C,mu4@2,2.7437,,MHz^4,"estimator on the archive grid against the direct truncated moment 2.74366 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 2.56e-05. the bare model's truncated moment is 2.74674, so the strip baseline's bias at this window is -0.003039 (-0.111 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_225mW_130C,mu5@2,-6.53265e-05,,MHz^5,"estimator on the archive grid against the direct truncated moment -7.74725e-05 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 7.75e-06. the bare model's truncated moment is -6.8964e-05, so the strip baseline's bias at this window is +3.637e-06 (+2.32e-06 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_225mW_130C,mu6@2,7.64721,,MHz^6,"estimator on the archive grid against the direct truncated moment 7.64712 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 5.40e-05. the bare model's truncated moment is 7.6572, so the strip baseline's bias at this window is -0.00999 (-0.13 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_225mW_130C,mu7@2,-0.000236809,,MHz^7,"estimator on the archive grid against the direct truncated moment -0.000306201 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 3.70e-05. the bare model's truncated moment is -0.000272113, so the strip baseline's bias at this window is +3.53e-05 (+1.88e-05 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
