gamma_l_mhz,noise_level,scope,scope_mode,window_mhz,resolve_shift,order,s0_mhz,k_median,k_se_median,frac_negative,n_traces,k_quiet,frac_wrong_sign,snr_true,traces_to_3sigma,status,note
0.3,0.004,rtm3004,hires,8,true,5,0.5,-2.105702e-02,3.505e-03,0.514,40000,-2.341840e-02,0.486,6.680,8.067e+03,NULL,"one rung of the ladder: the median windowed cumulant of this order over n_traces twin traces, its standard error as a median, the fraction of traces returning a negative value, the same estimator's value on a noiseless trace of this rung (k_quiet), the fraction of traces whose sign differs from k_quiet's (the fifth order's true sign is negative), and the quiet value over the standard error, and the trace count at which the median would stand three standard errors from zero, n (3 se / k_quiet)^2. The status is DIAGNOSTIC when frac_wrong_sign is below 0.35, which under a coin flip sits 13 standard deviations below one half at two thousand traces and 60 at forty thousand"
0.3,0.004,rtm3004,hires,8,true,5,0.73,-7.438237e-02,3.488e-03,0.554,40000,-7.308395e-02,0.446,20.952,8.201e+02,NULL,"one rung of the ladder: the median windowed cumulant of this order over n_traces twin traces, its standard error as a median, the fraction of traces returning a negative value, the same estimator's value on a noiseless trace of this rung (k_quiet), the fraction of traces whose sign differs from k_quiet's (the fifth order's true sign is negative), and the quiet value over the standard error, and the trace count at which the median would stand three standard errors from zero, n (3 se / k_quiet)^2. The status is DIAGNOSTIC when frac_wrong_sign is below 0.35, which under a coin flip sits 13 standard deviations below one half at two thousand traces and 60 at forty thousand"
0.3,0.004,rtm3004,hires,8,true,5,1,-1.881817e-01,3.532e-03,0.630,40000,-1.897780e-01,0.370,53.725,1.247e+02,NULL,"one rung of the ladder: the median windowed cumulant of this order over n_traces twin traces, its standard error as a median, the fraction of traces returning a negative value, the same estimator's value on a noiseless trace of this rung (k_quiet), the fraction of traces whose sign differs from k_quiet's (the fifth order's true sign is negative), and the quiet value over the standard error, and the trace count at which the median would stand three standard errors from zero, n (3 se / k_quiet)^2. The status is DIAGNOSTIC when frac_wrong_sign is below 0.35, which under a coin flip sits 13 standard deviations below one half at two thousand traces and 60 at forty thousand"
0.3,0.004,rtm3004,hires,8,true,5,2,-1.528244e+00,3.546e-03,0.996,40000,-1.525974e+00,0.004,430.335,1.944e+00,DIAGNOSTIC,"one rung of the ladder: the median windowed cumulant of this order over n_traces twin traces, its standard error as a median, the fraction of traces returning a negative value, the same estimator's value on a noiseless trace of this rung (k_quiet), the fraction of traces whose sign differs from k_quiet's (the fifth order's true sign is negative), and the quiet value over the standard error, and the trace count at which the median would stand three standard errors from zero, n (3 se / k_quiet)^2. The status is DIAGNOSTIC when frac_wrong_sign is below 0.35, which under a coin flip sits 13 standard deviations below one half at two thousand traces and 60 at forty thousand"
0.3,0.004,rtm3004,hires,8,true,7,0.364,5.321305e-01,1.609e-01,0.492,40000,5.304749e-01,0.492,3.296,3.313e+04,NULL,"one rung of the ladder: the median windowed cumulant of this order over n_traces twin traces, its standard error as a median, the fraction of traces returning a negative value, the same estimator's value on a noiseless trace of this rung (k_quiet), the fraction of traces whose sign differs from k_quiet's (the fifth order's true sign is negative), and the quiet value over the standard error, and the trace count at which the median would stand three standard errors from zero, n (3 se / k_quiet)^2. The status is DIAGNOSTIC when frac_wrong_sign is below 0.35, which under a coin flip sits 13 standard deviations below one half at two thousand traces and 60 at forty thousand"
0.3,0.004,rtm3004,hires,8,true,7,0.5,1.253303e+00,1.606e-01,0.482,40000,1.359236e+00,0.482,8.464,5.025e+03,NULL,"one rung of the ladder: the median windowed cumulant of this order over n_traces twin traces, its standard error as a median, the fraction of traces returning a negative value, the same estimator's value on a noiseless trace of this rung (k_quiet), the fraction of traces whose sign differs from k_quiet's (the fifth order's true sign is negative), and the quiet value over the standard error, and the trace count at which the median would stand three standard errors from zero, n (3 se / k_quiet)^2. The status is DIAGNOSTIC when frac_wrong_sign is below 0.35, which under a coin flip sits 13 standard deviations below one half at two thousand traces and 60 at forty thousand"
0.3,0.004,rtm3004,hires,8,true,7,0.73,4.103776e+00,1.626e-01,0.437,40000,4.262887e+00,0.437,26.215,5.239e+02,NULL,"one rung of the ladder: the median windowed cumulant of this order over n_traces twin traces, its standard error as a median, the fraction of traces returning a negative value, the same estimator's value on a noiseless trace of this rung (k_quiet), the fraction of traces whose sign differs from k_quiet's (the fifth order's true sign is negative), and the quiet value over the standard error, and the trace count at which the median would stand three standard errors from zero, n (3 se / k_quiet)^2. The status is DIAGNOSTIC when frac_wrong_sign is below 0.35, which under a coin flip sits 13 standard deviations below one half at two thousand traces and 60 at forty thousand"
0.3,0.004,rtm3004,hires,8,true,7,1,1.115126e+01,1.639e-01,0.336,40000,1.113714e+01,0.336,67.947,7.798e+01,DIAGNOSTIC,"one rung of the ladder: the median windowed cumulant of this order over n_traces twin traces, its standard error as a median, the fraction of traces returning a negative value, the same estimator's value on a noiseless trace of this rung (k_quiet), the fraction of traces whose sign differs from k_quiet's (the fifth order's true sign is negative), and the quiet value over the standard error, and the trace count at which the median would stand three standard errors from zero, n (3 se / k_quiet)^2. The status is DIAGNOSTIC when frac_wrong_sign is below 0.35, which under a coin flip sits 13 standard deviations below one half at two thousand traces and 60 at forty thousand"
0.3,0.004,rtm3004,hires,8,true,7,2,9.301443e+01,1.714e-01,0.000,40000,9.283160e+01,0.000,541.702,1.227e+00,DIAGNOSTIC,"one rung of the ladder: the median windowed cumulant of this order over n_traces twin traces, its standard error as a median, the fraction of traces returning a negative value, the same estimator's value on a noiseless trace of this rung (k_quiet), the fraction of traces whose sign differs from k_quiet's (the fifth order's true sign is negative), and the quiet value over the standard error, and the trace count at which the median would stand three standard errors from zero, n (3 se / k_quiet)^2. The status is DIAGNOSTIC when frac_wrong_sign is below 0.35, which under a coin flip sits 13 standard deviations below one half at two thousand traces and 60 at forty thousand"
0.3,0.004,rtm3004,hires,12,true,3,0.364,-2.667732e-04,3.053e-04,0.502,40000,2.297958e-04,0.502,0.753,6.353e+05,NULL,"one rung of the ladder: the median windowed cumulant of this order over n_traces twin traces, its standard error as a median, the fraction of traces returning a negative value, the same estimator's value on a noiseless trace of this rung (k_quiet), the fraction of traces whose sign differs from k_quiet's (the fifth order's true sign is negative), and the quiet value over the standard error, and the trace count at which the median would stand three standard errors from zero, n (3 se / k_quiet)^2. The status is DIAGNOSTIC when frac_wrong_sign is below 0.35, which under a coin flip sits 13 standard deviations below one half at two thousand traces and 60 at forty thousand"
0.3,0.004,rtm3004,hires,12,true,3,0.5,7.658758e-04,3.046e-04,0.494,40000,5.969745e-04,0.494,1.960,9.375e+04,NULL,"one rung of the ladder: the median windowed cumulant of this order over n_traces twin traces, its standard error as a median, the fraction of traces returning a negative value, the same estimator's value on a noiseless trace of this rung (k_quiet), the fraction of traces whose sign differs from k_quiet's (the fifth order's true sign is negative), and the quiet value over the standard error, and the trace count at which the median would stand three standard errors from zero, n (3 se / k_quiet)^2. The status is DIAGNOSTIC when frac_wrong_sign is below 0.35, which under a coin flip sits 13 standard deviations below one half at two thousand traces and 60 at forty thousand"
0.3,0.004,rtm3004,hires,12,true,3,0.73,2.159671e-03,3.040e-04,0.482,40000,1.850225e-03,0.482,6.086,9.719e+03,NULL,"one rung of the ladder: the median windowed cumulant of this order over n_traces twin traces, its standard error as a median, the fraction of traces returning a negative value, the same estimator's value on a noiseless trace of this rung (k_quiet), the fraction of traces whose sign differs from k_quiet's (the fifth order's true sign is negative), and the quiet value over the standard error, and the trace count at which the median would stand three standard errors from zero, n (3 se / k_quiet)^2. The status is DIAGNOSTIC when frac_wrong_sign is below 0.35, which under a coin flip sits 13 standard deviations below one half at two thousand traces and 60 at forty thousand"
0.3,0.004,rtm3004,hires,12,true,3,1,4.573482e-03,3.046e-04,0.464,40000,4.835005e-03,0.464,15.875,1.429e+03,NULL,"one rung of the ladder: the median windowed cumulant of this order over n_traces twin traces, its standard error as a median, the fraction of traces returning a negative value, the same estimator's value on a noiseless trace of this rung (k_quiet), the fraction of traces whose sign differs from k_quiet's (the fifth order's true sign is negative), and the quiet value over the standard error, and the trace count at which the median would stand three standard errors from zero, n (3 se / k_quiet)^2. The status is DIAGNOSTIC when frac_wrong_sign is below 0.35, which under a coin flip sits 13 standard deviations below one half at two thousand traces and 60 at forty thousand"
